,MAILWGT,POPDOC,YEAR,SPECCAT,MULTI1,ACEPTNEW,NPRIVATE,NMEDCARE,NMEDCAID,NWORKCMP,NSELFPAY,NNOCHRGE,IPAPHO,MCAREINS,OWNS1,NPCMH,NACO,NP4P,NMU,MIPS,APM,NOMIPSAPM,EMEDREC,EHRSAT,HHSMU,ESDOH,EBEHAV,ECPOE,ESCRIP,EWARN,ECTOE,ERADI,EREMIND,ECREATERES,EMSG,EGENLIST,ECCREPO,ECREATEPLAN,ESENDCQM,TEMP,TEMPCUSTOM,TEMPNOTES,FREENOTES,TELEMED,EPTREC,EDLREC,ESENDREC,SLFMOND,CSFREQ,CSELECT,PDMPFREQ,PDMPCHECK,PDMPUSE,PDMPSTATE,PDMP1,PDMP2,PDMP3,PDMP4,PDMP5,PDMP6,PDMP7,PDMP8,PDMP9,METHSRPAP,METHSEHRWEB,SEAMBOUT,SEHOSPU,SEBHP,SELTCP,METHREHRWEB,REAMBOUT,REHOSPU,REBHP,RELTCP,PHAPHI,PHA1,PHA2,PHA3,PHA4,HPCNOT,HREF,HEDNOT,HTOCSUM,NSEARCH,NPCNOT,NVAX,NCSUM,INTPHI,INTCSUM,COMPMED,COMPALL,COMPPROB,CINPOC,EUSEPHIOUT,REASON1,REASON2,REASON3,REASON4,REASON5,REASON6,HIEQOC,HIEEFF,HIEPRVRXER,HIECARE,HIEDUPTEST,LACKCAP,ITSTAFF,HIECOSTOUT,MULPORTOUT,EVENDOROTH,INFOHIE,ELOCATADD,LOSEPAT,TIMEOUT,STAFFSUP,EASEDOC,TIMEDOC,TIMEPAT,TIMEBILL,DOCALIGN,WCOMPEMR,COMPTYPE,WAVECOMP,MDDO,PHYSEX,PAGE50,DISPEMR,EHRNAME,MULTIR1,LOCSIZCAT,PSIZECAT_P,NUMLOC_P,MIDLEVP1_P,PCTMCAID_P,SETTING_P,PHYID_P,STRAT_P
318,497.56607,3856.984433584738,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,-9.0,1.0,-9.0,-8.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,-7.0,-7.0,-7.0,2.0,1.0,-8.0,-8.0,-8.0,3.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-9.0,1.0,1.0,-7.0,-7.0,-7.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,12.0,1.0,4.0,3.0,2.0,4.0,1.0,1.0,291.0,45.0
319,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-8.0,-8.0,-8.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,2.0,2.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,2.0,1.0,2.0,-8.0,2.0,-8.0,-8.0,-8.0,-7.0,-8.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,360.0,46.0
320,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,-8.0,-8.0,-8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,1.0,1.0,1.0,-7.0,1.0,-7.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,422.0,46.0
321,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,-8.0,-8.0,2.0,2.0,1.0,1.0,2.0,-8.0,-8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,-7.0,1.0,1.0,1.0,2.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,13.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,1106.0,46.0
322,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-8.0,1.0,1.0,-8.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,2.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,-8.0,-7.0,-7.0,-7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,1.0,3.0,3.0,-7.0,-7.0,-7.0,1.0,-8.0,2.0,-8.0,-8.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,2.0,-9.0,1.0,1915.0,46.0
323,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,-8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,-8.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1173.0,46.0
324,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-8.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,2.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,1058.0,46.0
325,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,3.0,1.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,13.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,34.0,46.0
326,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,-9.0,-8.0,1.0,1.0,1.0,-8.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,-8.0,-8.0,3.0,-8.0,2.0,2.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,-8.0,-8.0,1.0,0.0,1.0,0.0,0.0,3.0,-9.0,3.0,3.0,2.0,-7.0,-7.0,-7.0,-8.0,-7.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,894.0,46.0
327,1130.35548,16503.228129444877,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,-9.0,-9.0,4.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,-8.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,-7.0,1.0,1.0,1.0,3.0,-7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,883.0,46.0
328,270.44012,2767.2116652262116,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,4.0,-7.0,-7.0,-7.0,2.0,1.0,-8.0,-8.0,-8.0,2.0,3.0,3.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,-8.0,-7.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,2.0,-8.0,2.0,3.0,2.0,1.0,1.0,1.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1097.0,47.0
329,270.44012,2767.2116652262116,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,3.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-8.0,-8.0,-8.0,-8.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,2.0,3.0,-7.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,-8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,860.0,47.0
330,270.44012,2767.2116652262116,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,-8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,-8.0,2.0,3.0,4.0,4.0,2.0,1.0,-8.0,-8.0,-8.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,-7.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,5.0,4.0,1.0,4.0,1.0,1.0,1506.0,47.0
331,270.44012,2767.2116652262116,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-7.0,-7.0,2.0,2.0,2.0,-7.0,-7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,-7.0,4.0,4.0,4.0,-7.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,-7.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1542.0,47.0
332,270.44012,2767.2116652262116,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,2.0,3.0,1.0,2.0,1.0,-8.0,1.0,-8.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,-7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,517.0,47.0
333,270.44012,2767.2116652262116,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,1.0,1.0,1.0,3.0,1.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,885.0,47.0
334,530.10472,4364.785019519282,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,-9.0,-9.0,-9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,3.0,3.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-9.0,1.0,1.0,1.0,2.0,1.0,2.0,-7.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-7.0,1.0,1.0,2.0,-7.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,83.0,48.0
335,530.10472,4364.785019519282,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-8.0,1.0,-8.0,3.0,-8.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,4.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,-8.0,1.0,1.0,2.0,-8.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,305.0,48.0
336,530.10472,4364.785019519282,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,4.0,-7.0,-7.0,-7.0,2.0,1.0,-8.0,-8.0,-8.0,3.0,3.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,4.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,1.0,2.0,1971.0,48.0
337,530.10472,4364.785019519282,2018.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,-8.0,-8.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,2.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,-7.0,1.0,1.0,2.0,2.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,4.0,4.0,2.0,1.0,-9.0,2.0,177.0,48.0
338,530.10472,4364.785019519282,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,-9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,1.0,-8.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,-8.0,2.0,2.0,3.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-9.0,1.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,-8.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,5.0,1.0,4.0,3.0,2.0,0.0,1.0,1.0,958.0,48.0
339,687.50003,4740.60869674297,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,2.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,943.0,49.0
